brand,model_slug,review,rating
mahindra,xev-9e,"D
Dhanraj Choudhary On Dec 22, 2024
5
These Is Good And Very Attractive In Looking.
These is good and very comfortable in drive. Good feeling.and good for driving and battery backup and good in looking. Car color is very interested. Driveing experience very good. Look so good.
1",
mahindra,xuv400-ev,"A
Aryan Yadav On Mar 16, 2025
5
Love The Car
Nice looking car with a wonderful design language. The display in car is very good Also with a great speed and milage by the most trusted company Mahindra ??. Mahindra is doing a great job 👍",
mahindra,xuv400-ev,"B
Biswa On Mar 04, 2025
4.5
A Good Budget Ev In This Segment
Loaded with enough features and within 17 lakhs budget this is a must buy car. Comparing with other ev of Mahindra, I like this one, as it gives kind of scorpio vibe",
mahindra,xuv400-ev,"S
Subhamraj On Feb 19, 2025
5
Best Ev Car Ever
Best ev car ever best varient is second top model nice varient good interior high features with top quality interior design and sunroof, fast charging best option for xuv400 ev car
1",
mahindra,xuv400-ev,"R
Rohan Seth On Jan 18, 2025
4.7
Good Ek Daam Achha
Good 👍🏻 ek daam achha hee aur ek baat batauin ekk bar try karlo aur kisi car ko pasand hi nahi ayega but aur ekk baat batauin mein garanty nahi dee sakta power ko dekhke aur thoda price high kare to xev 9 achha he",
mahindra,xuv400-ev,"C
Chirag Sharma On Nov 30, 2024
5
My Uncle Brought This Car
My uncle brought this car new and I liked it very much And I saw it after driving it a lot and now I am thinking of getting my own car.
1
1",
mahindra,xuv400-ev,"N
Nagendra S V On Nov 02, 2024
5
Xuv 400ev El Pro Review
After a bonding with my own XUV 400ev for a duration of 8 months and 9000kms, here are my humble feedback: * very good vehicle. It's my second home apart from my home. * very very cost effective. I get 1rs/km as my efficiency. * charging in public fast chargers are very fast. Keep the vehicle for charge and vehicle becomes ready by the time you com...Read More
1",
mahindra,xuv400-ev,"N
Narender Malik On Oct 23, 2024
5
Best Performance Car
Top off this segment . mantinanc cost low.luxry car feel when do drive this car.The best product off Ev cars zone All car look super.driving very comfortable and charging easily
1",
mahindra,xuv400-ev,"U
User On Oct 20, 2024
5
Mahindra Suv
Good comfort in the car verry nice looking is verry best I sochk the looking car but I like this car car is the simply drive many of the cr",
mahindra,xuv400-ev,"K
Kanti Mangukiya On Oct 16, 2024
5
Right Choice
Its indian brand company good to buy it , rating is good, comfortable,good service, good look ,better charging option and enjoing drive,good colours and milage is also good , easy to buy
1
2",
mahindra,xuv400-ev,"M
Mithlaj P M On Oct 02, 2024
5
Car's Expression
This car is best in many ways, like expense, space, storage, milage overall it's a good option for family with affordable price for every people and it's looking is fabulous",
mahindra,xuv400-ev,"C
Chittaranjan Kumbhar On Sep 19, 2024
5
Ev Means Mahindra India's Largest Ev
Very good experience.i think this is nice gekeibn.ev means mahindra.every one should try it.its amazing.fabilous.i buy this month.as per price good sound good.power stearing.betternthen another.nice mirror.well charging.bettery quality is good.",
mahindra,xuv400-ev,"K
Kunal Yadav On Sep 18, 2024
5
Superb Car
Nose car performance average and pickup drive smoothly safety features are better than other electrical cars
1",
mahindra,xuv400-ev,"A
Ashwin On Sep 16, 2024
5
Zuv400ev Performance
Looks killer in black colour . Very big boots space . 0to100 in 8.2 sec . Very very better than nexon ev. We are taking the delivery of xuv400 ev tomorrow in black colour
2",
mahindra,xuv400-ev,"V
Virat Gulati On Sep 04, 2024
3.8
3 Star Xuv 400
It’s been two months since I started driving this car. The real range in a city like Delhi is between 160-180 km with the AC on; don’t expect a 300 km range or more, despite the company's claim of 350-400 km. In terms of tech features, there’s no Android or Apple CarPlay—only Bluetooth connectivity, which can be challenging to connect. Significant ...Read More
2",
mahindra,xuv400-ev,"T
Thamizh On Jun 26, 2024
3.8
Electric Elegance With Mahindra XUV400 EV
For my everyday Bangalore commute, the Mahindra XUV400 EV has been a revolution. Style, performance, and environmental friendliness abound in this electric SUV. The quick charging function is quite handy and the strong electric motor offers an amazing range. Every drive is pleasant because to the modern interiors and elegant design. The XUV400 EV i...Read More
2",
mahindra,xuv400-ev,"S
Sita On Jun 24, 2024
3.8
Good Range But Old Look
This electric car has an amazing top speed of around 160 kmph and it also does a great job in the city, providing a smooth ride and an excellent overall experience but in the second row features are missing. The Mahindra XUV400 EV provides an excellent driving range and a large luggage area and the comfort level is superb and is much better than Ne...Read More
2",
mahindra,xuv400-ev,"G
Gauri On Jun 20, 2024
3.8
Premium Interior But Missing Features
The interior of this electric SUV look upmarket with the good sense of space and the premiumness is on the another level. I love the dashboard and gives best features but missing out ventilated seats and LED headlamps. I have a 39.4 Kwh battery and in my test i achieve 250 km in mixed city and highway and the performance is really entertaining and ...Read More
2",
mahindra,xuv400-ev,"U
Uma On Jun 17, 2024
3.8
Step Towards A Greener Future With XUV 400 EV
One memorable experience was taking it for a spin along Marina Beach, enjoying the cool sea breeze without any emissions. The XUV400 EV isn't just a car, it is a step towards a greener future that I'm proud to be a part of. I'm thrilled with my Mahindra XUV400 EV! it is not just eco,friendly, it is also a joy to drive. The silent electric motor gli...Read More
1
1",
mahindra,xuv400-ev,"R
Rohit Taneja On Jun 03, 2024
4.3
MY FIRST EXPERIENCE OF THE FUTURE OF CARS
MY FIRST EXPERIENCE OF THE CARS OF THE FUTURE. The Mahindra XUV 400 impresses with its robust design, spacious interiors, and advanced technology. Equipped with a powerful electric drivetrain, it offers an eco-friendly driving experience without compromising on performance. The car only lacks in mileage as going on for long distance with family is ...Read More
2",
mahindra,xuv400-ev,"N
Nikhil On May 31, 2024
4.2
Mahindra XUV400 EV Is A Budget Friendly With Comfort
The Mahindra XUV400 EV is a solid electric car. It offers superb driving experience with great performance and has impressive driving range of 330 to 345 km but some features are missin. It gives great safety package but Tata Nexon EV is more comfortable than XUV400 EV. The spacing is very good but there is no charging port in the second row which ...Read More
1",
mahindra,xuv400-ev,"J
Joel On May 28, 2024
4.2
Impressive Driving Range Of Mahindra XUV400 EV
My uncle bought this model few months back. The seats are comfortable for both driver and passengers. The cabin is spacious enough for 5 people . I mm getting a good range of around 350-400 km on a single charge, which is enough for my daily city driving. The price is decent for an electric SUV. Overall, it is been a great electric car experience. ...Read More
5",
mahindra,xuv400-ev,"N
Neha On May 23, 2024
4
Mahindra XUV400 EV Is A Reliable And Sustainable Car For Daily Commutes
I selected the Mahindra XUV400 EV for my wife, priced around 18.6 lakhs on the road. It is an electric SUV with a decent driving range of 340 km on a single charge. The car comes with modern features like regenerative braking, a touchscreen infotainment system, and automatic climate control. Safety features include multiple airbags and electronic s...Read More
2",
mahindra,xuv400-ev,"M
Mary On May 20, 2024
4.2
Mahindra XUV 400EV Is Cost Efficient With Latest Tech
The Mahindra XUV 400EV is a fabulous car, it looks futuristic with attractive colours. I have been driving the XUV 400 EV EL in Infinity blue colour, it is a head turner for sure. It has an impressive driving range of about 400 km and can be recharged fully in just 6.5 hours on 7.2 kW A.C charger. The cabin feels modern with all the latest tech equ...Read More
1",
mahindra,xuv400-ev,"A
Anjani Kumar On May 17, 2024
4
Mahindra XUV400 EV: Spacious EV SUV
The Mahindra XUV400 EV is a compelling option for those looking for a spacious and feature-rich electric SUV. Here's a quick summary of its pros and cons: Pros: * Spacious and comfortable interior * Well-equipped with features * Good driving performance * Relatively long range Cons: * Real-world range may be lower than claimed * Lower ground cleara...Read More",
mahindra,xuv400-ev,"V
Vivek Kumar On May 09, 2024
4.2
A Step Towards Greener Future With Mahindra XUV 400 EV
One memorable experience was taking it for a spin along Marina Beach, enjoying the cool sea breeze without any emissions. The XUV400 EV isn't just a car, it's a step towards a greener future that I'm proud to be a part of. I'm thrilled with my Mahindra XUV400 EV! It's not just eco-friendly, it's also a joy to drive. The silent electric motor glides...Read More
1",
mahindra,xuv400-ev,"S
Swaathi On May 02, 2024
3.8
Mahindra XUV 400 EV Cost Effective And Reliable EV
I bought the Mahindra XUV 400 EV in Arctic Blue colour almost a year ago and I am very happy with the performance and comfort of the car. XUV 400 EV makes every ride enjoyable thanks to it's great suspension system and cost effective option. It can go about 380 km very easily and can be fully charged within 7 hours. It is equipped with all modern f...Read More",
mahindra,xuv400-ev,"S
Syed Asif On Mar 26, 2024
3.8
Mahindra XUV 400 Looks Amazing,
The Mahindra XUV 400 is undeniably impressive with its stunning design, ample boot space, and stylish appeal. Its performance is indeed exceptional, providing a remarkable driving experience. However, I share your concern regarding the mileage discrepancy. Despite the company's claim of 457 kms on a full charge, the actual mileage falls short, aver...Read More
3",
mahindra,xuv400-ev,"N
Nripendra Singh On Mar 09, 2024
5
Best Car
The car is not just good, it's excellent, and I highly recommend purchasing it. Moreover, the availability of various colors enhances its appeal, making it fantastic. Additionally, the pricing is competitive and considered good in the market.",
mahindra,xuv400-ev,"S
Sagar Prakash On Mar 01, 2024
5
The Mahindra XUV400 Ev
The Mahindra XUV400 EV is a 5-seater electric SUV that was launched in India in December 2022. It is available in two variants: EC and EL. The EC variant has a 34.5kWh battery pack and a claimed range of 375km, while the EL variant has a 39.4kWh battery pack and a claimed range of 456km. Both variants are powered by a single electric motor that pro...Read More",
mahindra,xuv400-ev,"B
Banna Boy On Feb 28, 2024
5
Very Powerful And Dynamic SUV.
An immensely powerful and dynamic SUV, boasting a sleek and modern design available in a variety of colors. Its interior offers remarkable comfort and attention to detail, featuring efficient air conditioning customizable for each occupant and controllable remotely. Equipped with an outstanding music system offering comprehensive features, along wi...Read More",
mg,windsor-ev,"A
Anurag Sandeep Shinde On May 10, 2025
4.8
One of the best electric car for city and midd range use . Better performance, best comfort and good milage. I strongly suggests people to make this car for their daily use purpose. It's take normally 90-95 min for sufficient charging that need for daily routine. ""Best design and best comfort"" that what MG provides. Totally love this car .",
mg,windsor-ev,"B
Bhavye Talwar On May 04, 2025
4.8
Mg Windsor
Mg windsor ev is a perfect car for your family it has a spacious interior with aerospace seats a 16 inch screen from which you can't get rid just sit and go wherever you want to go the speaker quality the speed the power the car provides amazing i love this car and recommend to buy this mg windsor ev",
mg,windsor-ev,"V
V Ravinder On Apr 20, 2025
4.8
Good Product
It is a good product from the MG auto mobile. This product is very low price and near middle class families but price is high for economic families.This product model is very nice and different to all other varients. Inner Side interior is very nice and and seating and boot spacious is very comfortable.
1",
mg,windsor-ev,"U
User On Apr 07, 2025
4.8
Excellent C
Sonic proof car I am very happy for buying this car I love it looks is unique and that sun roof is very big feel like convertabel car and mileage is much better than kia electric car so thank you MG company for manufacturing this car and display like a laptop and comfortable seat and very big space for foot
2
1",
mg,windsor-ev,"C
Chiranjeevi On Mar 19, 2025
5
Excellent Car In The Segment
Excellent car interior and exterior compant claimed range is better than other ev cars super good looking smooth driving full charge within less time overal rating under ev segment is super",
mg,windsor-ev,"K
Krishna On Mar 16, 2025
4.5
Good Car For Family.
Really a good car, performance is awesome. For family comfortable with big boot space. Low cost maintanence. Fit and finish is also top-notch.. good suspension for all kind of roads.
1",
mg,windsor-ev,"B
Biki Bayen On Mar 15, 2025
5
Very Nice Car I Am Loving It
Very nice car with amazing space and features I want MG to launch this car with more range overall this car has won my heart because it looks really cute
1",
mg,windsor-ev,"K
Kartavya On Feb 27, 2025
4.7
Best Ev Of Mg In Budget
Very comfortable in it's segment, I like most of all the features in the car and the look of the car is luxurious in this segment. Really appreciating MG.
2",
mg,windsor-ev,"S
Sarthak On Feb 24, 2025
4
Best Ev Family Car For
Best ev family car for those who needs best comfort,spacious, ev, at affordable price so they can go with mg windsor ev and you can buy this ev with baas program",
mg,windsor-ev,"A
Aashutosh Sharma On Feb 23, 2025
4.8
It Is A Very Good
It is a very good car and there is no better car than this in 17 lakhs, why does the car not have so many features, buy a better car than punch.
1",
mg,windsor-ev,"C
Chidu B On Feb 18, 2025
4.3
Car Rating
Car is worth for money. I loved the features. It also has good comfortness. I loved the driving experience in this car",
mg,windsor-ev,"P
Prateek Mishra On Feb 16, 2025
2.3
Must Launch In Petrol
Cars like this must be in petrol, avaerage performing in electric And how can a person charge if he is living miltistory building there is no charging station around in hgihways Electris flop petrol is good",
mg,windsor-ev,"S
Sunil Meena On Feb 07, 2025
5
Low Prices But It's Hig Value Prodet
Nice car low prices and high system on this car I like him looking nice there is sound system it's too good many air bag system big display on car
2
2",
mg,windsor-ev,"U
User On Feb 03, 2025
5
Beautiful Car Windsor Ev Cross The Wind On Road
Really great Car. That car have lots of features. In India industries does not give these features in this price. Connect car features really good in this segment for customer
1",
mg,windsor-ev,"A
Amit Sharma On Jan 30, 2025
5
Best Car In This Price Range
The look of the car is very futuristic It feels like a big car, the features are very good and the range is also around Rs 300, it is the best vehicle in the price range
3",
mg,windsor-ev,"V
Vipinkumar On Jan 24, 2025
5
Four Wheeler Super
Super gadi in electric cng petrol pump ke pass hi ev charging milta ek baar charging ke baad 300 + kilometer ta gadi ko chala sakte hain jiska kharcha 2rs/km. Se kam padta hai super jitna bolu kam hain
3",
mg,windsor-ev,"Z
Zubin Nagpal On Jan 11, 2025
5
Most Value For Money Car
Been using Windsor for 2 months now. Drove 3000 km and I must it is bang for your buck. This car is better than cars segments above it. Would rate it better than Creta and Seltos.
3
1",
mg,windsor-ev,"R
Ramamohan Reddy Peddireddy On Jan 08, 2025
3
Average Look, And High Price
Ok Ok Overall. Highly priced for that range of 332 KM Pros : Comfortable Second Row, Real-life Range aroung 260 to 280 Cons : High Price, Price Increase by 50K in less than 6 months of release again, Offers like Free Charging Removed in first 3 months it self, Bigger but Faulty Infotainment System
3",
mg,windsor-ev,"K
Krishna Soni On Jan 08, 2025
4.7
My Experience With Mg Cars
It's really good to see in looks and all the best features and the best of performance of this car I get hahaha it's give me confidence because people which car is this looks very good and more
2
1",
mg,windsor-ev,"S
Sharad Kaushik On Jan 07, 2025
4.2
Mg Windsor
Very great car the only downside is that there is lack of infrastructure in our country but for city and urban use it is the best car to be made kudos mg!
1
1",
mg,windsor-ev,"R
Rohan On Jan 05, 2025
4.8
Family Car
Very nice family car. the well-built interior, spacious cabin, and premium features like ventilated seats and a large 15.6-inch touchscreen. Very comfortable car & feel like suv.overaall performance is nice.
3
1",
mg,windsor-ev,"P
Prashant Sharma On Jan 02, 2025
3.3
Post Booking Doubts
I booked the Windsor top end and finally cancelled it after 45 days or so. The wait is long. More importantly they couldn't plan in line with the demand hence the long wait. As time passed and Mahindra launched its EVs I finally got fed up and decided to shift the book and wait strategy to a superior car. I was willing to overlook windor's limitati...Read More
2
2",
mg,windsor-ev,"D
Deepak Kumar Singh On Dec 31, 2024
4
General Review
PROS: Luxury and comfort-it has well-built interior and premium feature like ventilated driver seat and the most eye catching 15.6inch intonement system. Performance- 134bhp power of the Moter is feel really powerful in extreme condition CONS: the Range 250 claimed in not sufficient as the current scenarios like others EV's comes with 350kms and 45...Read More
1
1",
mg,windsor-ev,"G
Gyanendra Singh On Dec 28, 2024
5
One Of The Best Equipped Car In This Price.
One of the best equipped car in this price. It is so specious with luxury. It has some outstanding features like reclining rear seat, huge glass roof and a super big touch screen.",
mg,windsor-ev,"A
Atharva Mishra On Dec 26, 2024
4.7
Amazing Car
What amazing car and look what I interiors what a performance what a lock I cannot explain it this is very amazing car by mg purchase it love it drive it",
mg,windsor-ev,"P
Pankaj Dixit On Dec 17, 2024
3
Beautiful Car
This car is very beautiful and fast in the drive car body is strong and charming I am interested for buy this car for next year March month All the best for Maruti suzuki team
2
1",
mg,windsor-ev,"A
Ankit Goyal Nestle Steel On Dec 13, 2024
5
Good Looking Car And Full Of Features
Very good looking car and full of features and full safety best car most attractive car and interior and exterior also attractive very less price car and reasonable rate wonderful car
2",
mg,windsor-ev,"S
Shambhu Pal On Dec 11, 2024
4.8
Very Comfortable..
NiCe journey. Looking gorgeous and very good space for comfortable journey. Echo friendly car. Look like a panther.. U can go for drive for more experience. I will try more drive this car.
1",
mg,windsor-ev,"A
Aziz Hassan Laskar On Dec 07, 2024
4.5
Best Car To Buy
Value that offers is good Mileage is not too bad provides 300km as company offer Fatures is top notch and futureistic car and overall good car and suggested to buy
1",
mg,windsor-ev,"M
Manish Kumar Sahani On Dec 06, 2024
4.7
The Main Thing Of This Car Is That Battery Is Big
The main thing of this car is that , the battery is big than other ev competitive cars and the battery can be rented facility is excellent decision from the mg company .Overall the car,s range is over 250 km that is good
1",
mg,comet-ev,"A
Altamas On Apr 28, 2025
4
#best #comfort
Good car on this price and trusted brand and good for indian road and for city drive and best for nuclear family save driver and good for summer and family vacation and family trip good battery support available service all in India and most advance tecnology use by mg and company growth rate and review mind-blowing",
mg,comet-ev,"S
Sunil Prakash Sabbithi On Apr 08, 2025
5
Excellent For City Driving.
Its perfect for city driving and makes it easy to park the vehicle anywhere and also we can do the charge the on the go itself. With very less maintenance cost of around 500 rupees per month. Its one of the best affordable vehicle for daily commuters and keep in mind that this is really awesome to drive.",
mg,comet-ev,"L
Laxmikant Parab On Apr 06, 2025
3.8
One Time Environment And Long Time Achievements
What a beautiful car n it's look like a perfect model for me in future. I like it too much. Lovely n good pickup. Long milage less maintenance n no more expensive but one time investment n longer time achievement for a small family. Affordable car in developing countries like India
1",
mg,comet-ev,"A
Akhil Reddy On Mar 24, 2025
4
Best Car To Buy
Owners have praised the Comet EV for its suitability as a city car, highlighting its compact size, feature-rich interior, and ease of driving. However, some reviews note limited luggage space and the absence of certain features like cruise control. ?this car is good at budget and had a great features",
mg,comet-ev,"A
Ayush Patel On Feb 19, 2025
4.7
City King Car
Very good and compact car for driving in city absolutely a great experience to have it. it's an eye catching car too. driving it feels so comfy and good. price range is also good.
1",
mg,comet-ev,"A
Anonymous On Feb 16, 2025
4.8
MG Comet EV
This car is amazing, the features in this car is not yet come in any of the segment the battery life and the warranty given by MG I feel it?s better over all experience is the best
1
1",
mg,comet-ev,"A
Amit On Feb 14, 2025
5
Chota Packet Bada Dhamaka
Best car ever,good interior design,you can easily go 200+ kilometer,no need worry about petrol,as per price this is the best car and everyone can afford this price.I can say chota packet bada dhamaka.
1",
mg,comet-ev,"H
Hareesha On Feb 13, 2025
4.5
Morris Garage
Yeah, its mileage (or rather, range) is pretty impressive for a compact city car. It offers around 230 km per charge, which is great for urban commuting. Plus, its small size makes it super easy to park .
2",
mg,comet-ev,"S
Sanjay T On Feb 02, 2025
5
Mg Comet Ev
Super car maintenance easy better 👌 Safety 2air bags and features,specifications the Comet EV is primarily designed for city use and may not be ideal for long highway journeys. Some users have reported that it doesn't offer the same level of comfort on extended trips, and its lightweight build can feel less stable at higher speeds.",
mg,comet-ev,"N
Narayanan Potty On Jan 26, 2025
4.5
MG Comet Completed 47000km.
I have completed 47000km within 1 year 3 months d from Kerala. I got highway mileage between 240 to 294km in moderate climate using heavy regeneration and gentle pedal usage without hard braking. City range between 200 to 220. Till now no major issues happened. My varient is base model
6
1",
mg,comet-ev,"S
Sutapa Kar On Jan 15, 2025
4.5
Mg Comet Review ,best Ever Mini Car
It's a very nice and budget friendly car.just love it.it must be the best car ever.l travelled in it and was very comfy ,it looks very ugly from outside but luxurious from inside.
1",
mg,comet-ev,"H
Harihara Suthan On Jan 13, 2025
5
Very Good EV Car
Very good EV car in India. Recommended to buy for Small families and rough use. Very good mileage long route and city travel. Very small and comfort for four seater car in India.",
mg,comet-ev,"A
Appu On Jan 09, 2025
4.7
Budget Friendly Car
MG comet EV is a stylish car and it is also a budget friendly car.The price of this car is good with this price range.The interior of the car is looks like a luxurious one.Overall performance is good.
1",
mg,comet-ev,"K
Krishna Soni On Jan 08, 2025
5
The Best Feature In Like
The best feature in like about the car is its smoothly drive and it's look small but to be honest it's more comfortable than most of sedan and hatchback car in the market because it's really good providing the leg and more
1
2",
mg,comet-ev,"R
Rubu Tacho On Dec 31, 2024
4.8
The Car That Does Everything It Was Built To Do
This care deliver in all the aspect it was intending to deliver do I need to say anything more.Also the car is surprisingly fun to drive in traffic and you do not get fatigue.
1",
mg,comet-ev,"G
Golu Gaur On Dec 29, 2024
4.5
Looks Good
This car is really good nice looking good performance and value for money car this car getting amazing comfort and taking more time to charge this car run silently .",
mg,comet-ev,"S
Sreehari Shibu On Dec 15, 2024
5
Very Gudd Car
Gudd superbb amazing car this car is very gud for daily useage and car has many featuers mg comet is one of the compact car available iin ev sector all good car nice use
1",
mg,comet-ev,"S
Samran On Dec 01, 2024
5
Mind Blowing Technology Specially Voice
Mind Blowing Technology Specially Voice Commands Also Great Feature. I think It's First Time In India In Technology. Great Mileage. Interior Design It's Great N Decent Like A Premium Car. Great Performance In Drive Big Space Inside Over All Worth To Purchase. To MG Engineer And All Staff Who Givein His Best We Always Thankfull For Comet Really Grea...Read More",
mg,comet-ev,"A
Anjani Kumar On Nov 29, 2024
4
Future Of Urban Mobility
Initially, i was skeptical about the MG Comet EV, but looking at the worsening traffic situation in gurgoan, I decided to go ahead with my plan. I can not describe how good the Comet has been. The compact size and decent driving range make my daily commute simple. The range of 180km is more than enough for city driving. It is so compact, finding pa...Read More",
mg,comet-ev,"P
Pradeep Kumar On Nov 26, 2024
4.8
Amazing Mind Blowing
It's look great and different from another cars. It's seating comfortable afre it having small space. I think you have no choice to decline to have it. I think it's mind blowing.",
mg,comet-ev,"A
Ajit On Nov 11, 2024
4
Compact EV, Perfect For City Driving
The MG Comet is a perfect city car. It is compact, stylish and electric. The compact size makes it easy to manoeuver through tight streets and the battery capacity is enough for daily drives at about 180 km. The interiors are simple and surprisingly spacious. The driving experience is smooth and silent. But i feel the price it bit steep.",
mg,comet-ev,"S
Saboor On Nov 05, 2024
5
King Of Ev
Its an amazing car just go for it best ev in the market ! Never thought tiny car with so much cabin space, quality is top notch",
mg,comet-ev,"A
Abhee On Oct 31, 2024
5
Human Future
It's not car it's perfect future and generation, this is the automotive design for coming era, MG comet Ev is like dream for all who believes in energy and resources",
mg,comet-ev,"B
Bhawna On Oct 23, 2024
4
Small Yet Spacious
MG Comet is a unique looking car, it looks tiny from the outside but the cabin is quite spacious. This is the best car for city driving, economical, small and super comfortable for 2 people. It gives driving range of about 200 km depending on the driving style but it is enough for me. But I does misses out on the DC charger.",
mg,comet-ev,"P
Pavan Kumar On Oct 21, 2024
3.8
MG Comet EV Review
A nice car with optimum features. If drive range increases to at least 250 km it could be a no 1 car. As of now as a secondary car for city drive best option.
1",
mg,comet-ev,"N
Nirbhay On Oct 17, 2024
5
Nice Car In City
Nice and pratical car in city area ... Comfortable and classic car I'm low budget and kind of a royal feel in the car",
mg,comet-ev,"A
Amit On Oct 15, 2024
4
Compact EV
We were looking for a small car majorly for city driving. The MG Comet is the perfect choice. It is small and compact but has ample of space to sit 4 people comfortably. It has a driving range of 190 to 210 km which is enough for the daily driving, we got MG legrand box for charging with overcurrent protection. The only issue is that it does not ha...Read More",
mg,comet-ev,"S
Sai Teja On Oct 14, 2024
4.5
The Good Reviews Of MG
Nice model car which is MG it is the most popular Brand and it's looking very small but its performance is good",
mg,comet-ev,"A
Asamanja Sarkar On Oct 14, 2024
1.3
Poor Car Of India
Fully poor vehicle, Nano are better than the car ....very poor quality and very poor space inside the car
1
2",
mg,comet-ev,"B
Balamurugan On Oct 04, 2024
4.3
Traffic Cutter - Comet
After looking at the bad traffic and parking situation in my city, we went for the MG Comet. I paid about Rs9.5L on road including insurance, registration & some basic accessories. Initially the driving range was bad around 130 km but then I researched online & improved my driving style, with which I can now do about 170km - 180km on a single charg...Read More",
mg,zs-ev,"Z
Zeeshan On May 15, 2025
3
Poor Air Condition
Air condition is pathetic. It doesnt work in 40 degree temperature. Compressor continuously shut down. Over all pathatic experience. Don?t buy this car on this price. You can buy mg Astor petrol and can save 5 lac rupees which later on you can spend on fuel and on other service. At the time of selling the car dealer didn?t told me about the bad qua...Read More",
mg,zs-ev,"B
Bablu Kumar On Jan 03, 2025
5
Maintance And Look
This car is looking so attractive and low maintance. nice to ride this car . i am happy with that. all buyers can buy this car. it is perfect. I happy",
mg,zs-ev,"A
Amita On Nov 29, 2024
4
Practical And Affordable EV
MG ZS EV is our latest addition to the garage. It is a great mix of performance, value and range. The ride quality is smooth, quiet and instant torque makes driving fun. It offers a good driving range of 350 plus km on a single charge. The cabin is spacious, with plenty of modern features like a large touchscreen and connected car tech...",
mg,zs-ev,"A
Arun Meena On Nov 26, 2024
5
Excellent Experience
Excellent experience nice controlling looking good interior nd exterior smooth driving Seating capacity and space comfortable Safety features excellent sound system good big boot space look like suv best off Roding",
mg,zs-ev,"B
Baskar On Nov 11, 2024
4
Electric Compact SUV
The ZS EV has been an absolute delight to drive. This is my first electric car and I am really impressed with the range and how smooth and quite it is. The cabin feels good with the leather upholstery and big panoramic sunroof. The charging infra is a bit of a headache when planning longer trips but it is unbeatable for city driving. My vehicle exp...Read More",
mg,zs-ev,"S
Shivaji Rao On Oct 24, 2024
5
Best Choice To New Generation
MG ZS EV is an best choice, who drive regularly to office and city drive. It has best Battery range upto 400+ km
1",
mg,zs-ev,"C
Confidential On Oct 23, 2024
1.2
Poor Performance With 200km Range
Driving range is very poor. In Tier 2 city, wherein traffic is not as big a problem, range is coming 200KM. Got this car tested by MG as well. Overall quality of car is below standard, like sunroof is plain cloth, and started giving problem in sunny days.
2",
mg,zs-ev,"D
Deeksha On Oct 23, 2024
4
Value For Money EV
The MG ZS EV is a true value for money car. With the 50kW battery, I am getting a driving range of about 320 to 340 km per full charge. I usually drive on eco mode with a speed of 90 kmph. It is perfect for city drive and very comfortable and spacious.
1",
mg,zs-ev,"J
Jaykumar On Oct 16, 2024
4.8
Very Good Vehicle For Long Drive Up To 400 Km Rage
Pick up of car is out standing and battry rage climes very very good in eco mode and performance in eco mode is also very good
2",
mg,zs-ev,"V
Vaishali On Oct 15, 2024
4
Best EV Under 30 Lakhs
I feel MG ZS EV is the best car under 30 lakhs. The silent drives are quite addictive. The acceleration is simply amazing, re-gen helps in one pedal driving making bumper to bumper traffic driving easy. ZS EV is very practical as well, ample of legroom and boot space. The ride quality is amazing, relaxed and comfortable. But make sure to keep tire ...Read More
1",
mg,zs-ev,"A
Ashish On Oct 04, 2024
4
Perfect EV In The Segment
We were looking to upgrade to EV and after a lot of research and discussion, i picked up the MG ZS EV, the car looks elegant, sleek and sporty. The driving range of 350 km on a single charge is enough for my daily commute and occassional outstation travel, it takes about 8 hours to charge fully at the home charger and about 1.5 hours at fast chargi...Read More
2",
mg,zs-ev,"D
Dinesh On Sep 24, 2024
3
Worst Part Quality And Poor Service
Car looking good. But service and parts quality very poor. If car goes into mg garage they gives very high cost estimate. Taking very long time to repair the car. Parts is very costly. and EV battery performance also not good.",
mg,zs-ev,"S
Sudhir On Sep 17, 2024
4.7
EV To Love
Great car to go miles and miles, amazing driving experience. I am having this car and get generally 370 kms of range, even on highways. Such a good performance. I really loved the comfort of the car as well.",
mg,zs-ev,"P
Pratheesh On Jun 26, 2024
4
Go Green With MG ZS EV
For me, picking the MG ZS EV has been a great choice. My everyday Delhi commutation would be ideal for this electric SUV. Every drive is a delight with the elegant form and strong electric motor. The car's remarkable range guarantees that I won't have to worry about constantly charging, and its fast charging capacity is really beneficial. Knowing t...Read More",
mg,zs-ev,"S
Soumyanarayan On Jun 24, 2024
4
Low Range But Modern Look
The sunroof is among the largest in the class and the storage is excellent with decent cabin but for three back seat space is not enough. The MG ZS EV has a very modern exterior, and its interior is tastefully designed and well-made and the real world driving range is very low over claimed range around 300 km in sport mode which is less. The perfor...Read More",
mg,zs-ev,"S
Sabita On Jun 20, 2024
4
Impressive Electric Car
Have got this after waiting for 7 months and I can say this car is totally worth the price.The features, the design is outstanding and actually the grills makes the car impressive. Range I am getting around 350-370 kms with climate control so satisfied as I have shifted from the Diesel eating Innova to this. If we have a robust charging infrastruct...Read More",
mg,zs-ev,"S
Sachin On Jun 17, 2024
4
MG ZS EV Is Fantastic, Only Problem Is Lack For Charging Stations
The MG ZS EV we bought from Hyderabad soon became our favorite car for family vacations, which included an amazing excursion to the Golconda Fort. It provides a luxurious cabin experience and accommodates five people comfortably.Even my grand maa experience smooth journey.That is worth to invest in this model. For modest long,distance and city trip...Read More",
