brand,model_slug,review_date,rating_extracted,review_title,review_body,cleaned_review,sentiment_score,sentiment_label
mg,windsor-ev,"Jan 30, 2025",5.0,Best Car In This Price Range,"The look of the car is very futuristic It feels like a big car, the features are very good and the range is also around Rs 300, it is the best vehicle in the price range 3",look car futuristic feels like big car features good range also around rs 300 best vehicle price range 3,0.8625,Positive
mg,windsor-ev,"Jan 24, 2025",5.0,Four Wheeler Super,Super gadi in electric cng petrol pump ke pass hi ev charging milta ek baar charging ke baad 300 + kilometer ta gadi ko chala sakte hain jiska kharcha 2rs/km. Se kam padta hai super jitna bolu kam hain 3,super gadi electric cng petrol pump ke pass hi ev charging milta ek baar charging ke baad 300 kilometer ta gadi ko chala sakte hain jiska kharcha 2rskm se kam padta hai super jitna bolu kam hain 3,0.8316,Positive
mg,windsor-ev,"Jan 11, 2025",5.0,Most Value For Money Car,Been using Windsor for 2 months now. Drove 3000 km and I must it is bang for your buck. This car is better than cars segments above it. Would rate it better than Creta and Seltos. 3 1,using windsor 2 months drove 3000 km must bang buck car better cars segments would rate better creta seltos 3 1,0.7003,Positive
mg,windsor-ev,"Jan 08, 2025",3.0,"Average Look, And High Price","Ok Ok Overall. Highly priced for that range of 332 KM Pros : Comfortable Second Row, Real-life Range aroung 260 to 280 Cons : High Price, Price Increase by 50K in less than 6 months of release again, Offers like Free Charging Removed in first 3 months it self, Bigger but Faulty Infotainment System 3",ok ok overall highly priced range 332 km pros comfortable second row reallife range aroung 260 280 cons high price price increase 50k less 6 months release offers like free charging removed first 3 months self bigger faulty infotainment system 3,0.91,Positive
mg,windsor-ev,"Jan 08, 2025",4.7,My Experience With Mg Cars,It's really good to see in looks and all the best features and the best of performance of this car I get hahaha it's give me confidence because people which car is this looks very good and more 2 1,really good see looks best features best performance car get hahaha give confidence people car looks good 2 1,0.9698,Positive
mg,windsor-ev,"Jan 07, 2025",4.2,Mg Windsor,Very great car the only downside is that there is lack of infrastructure in our country but for city and urban use it is the best car to be made kudos mg! 1 1,great car downside lack infrastructure country city urban use best car made kudos mg 1 1,0.8519,Positive
mg,windsor-ev,"Jan 05, 2025",4.8,Family Car,"Very nice family car. the well-built interior, spacious cabin, and premium features like ventilated seats and a large 15.6-inch touchscreen. Very comfortable car & feel like suv.overaall performance is nice. 3 1",nice family car wellbuilt interior spacious cabin premium features like ventilated seats large 156inch touchscreen comfortable car feel like suvoveraall performance nice 3 1,0.9169,Positive
mg,windsor-ev,"Jan 02, 2025",3.3,Post Booking Doubts,I booked the Windsor top end and finally cancelled it after 45 days or so. The wait is long. More importantly they couldn't plan in line with the demand hence the long wait. As time passed and Mahindra launched its EVs I finally got fed up and decided to shift the book and wait strategy to a superior car. I was willing to overlook windor's limitati...Read More 2 2,booked windsor top end finally cancelled 45 days wait long importantly couldnt plan line demand hence long wait time passed mahindra launched evs finally got fed decided shift book wait strategy superior car willing overlook windors limitatiread 2 2,0.7558,Positive
mg,windsor-ev,"Dec 31, 2024",4.0,General Review,PROS: Luxury and comfort-it has well-built interior and premium feature like ventilated driver seat and the most eye catching 15.6inch intonement system. Performance- 134bhp power of the Moter is feel really powerful in extreme condition CONS: the Range 250 claimed in not sufficient as the current scenarios like others EV's comes with 350kms and 45...Read More 1 1,pros luxury comfortit wellbuilt interior premium feature like ventilated driver seat eye catching 156inch intonement system performance 134bhp power moter feel really powerful extreme condition cons range 250 claimed sufficient current scenarios like others evs comes 350kms 45read 1 1,0.796,Positive
mg,windsor-ev,"Dec 28, 2024",5.0,One Of The Best Equipped Car In This Price.,"One of the best equipped car in this price. It is so specious with luxury. It has some outstanding features like reclining rear seat, huge glass roof and a super big touch screen.",one best equipped car price specious luxury outstanding features like reclining rear seat huge glass roof super big touch screen,0.9509,Positive
mg,windsor-ev,"Dec 26, 2024",4.7,Amazing Car,What amazing car and look what I interiors what a performance what a lock I cannot explain it this is very amazing car by mg purchase it love it drive it,amazing car look interiors performance lock cannot explain amazing car mg purchase love drive,0.7121,Positive
mg,windsor-ev,"Dec 17, 2024",3.0,Beautiful Car,This car is very beautiful and fast in the drive car body is strong and charming I am interested for buy this car for next year March month All the best for Maruti suzuki team 2 1,car beautiful fast drive car body strong charming interested buy car next year march month best maruti suzuki team 2 1,0.9578,Positive
mg,windsor-ev,"Dec 13, 2024",5.0,Good Looking Car And Full Of Features,Very good looking car and full of features and full safety best car most attractive car and interior and exterior also attractive very less price car and reasonable rate wonderful car 2,good looking car full features full safety best car attractive car interior exterior also attractive less price car reasonable rate wonderful car 2,0.9607,Positive
mg,windsor-ev,"Dec 11, 2024",4.8,Very Comfortable..,NiCe journey. Looking gorgeous and very good space for comfortable journey. Echo friendly car. Look like a panther.. U can go for drive for more experience. I will try more drive this car. 1,nice journey looking gorgeous good space comfortable journey echo friendly car look like panther u go drive experience try drive car 1,0.9565,Positive
mg,windsor-ev,"Dec 07, 2024",4.5,Best Car To Buy,Value that offers is good Mileage is not too bad provides 300km as company offer Fatures is top notch and futureistic car and overall good car and suggested to buy 1,value offers good mileage bad provides 300km company offer fatures top notch futureistic car overall good car suggested buy 1,0.6705,Positive
mg,windsor-ev,"Dec 06, 2024",4.7,The Main Thing Of This Car Is That Battery Is Big,"The main thing of this car is that , the battery is big than other ev competitive cars and the battery can be rented facility is excellent decision from the mg company .Overall the car,s range is over 250 km that is good 1",main thing car battery big ev competitive cars battery rented facility excellent decision mg company overall cars range 250 km good 1,0.8074,Positive
mg,comet-ev,"Apr 28, 2025",4.0,#best #comfort,Good car on this price and trusted brand and good for indian road and for city drive and best for nuclear family save driver and good for summer and family vacation and family trip good battery support available service all in India and most advance tecnology use by mg and company growth rate and review mind-blowing,good car price trusted brand good indian road city drive best nuclear family save driver good summer family vacation family trip good battery support available service india advance tecnology use mg company growth rate review mindblowing,0.9786,Positive
mg,comet-ev,"Apr 08, 2025",5.0,Excellent For City Driving.,Its perfect for city driving and makes it easy to park the vehicle anywhere and also we can do the charge the on the go itself. With very less maintenance cost of around 500 rupees per month. Its one of the best affordable vehicle for daily commuters and keep in mind that this is really awesome to drive.,perfect city driving makes easy park vehicle anywhere also charge go less maintenance cost around 500 rupees per month one best affordable vehicle daily commuters keep mind really awesome drive,0.945,Positive
mg,comet-ev,"Apr 06, 2025",3.8,One Time Environment And Long Time Achievements,What a beautiful car n it's look like a perfect model for me in future. I like it too much. Lovely n good pickup. Long milage less maintenance n no more expensive but one time investment n longer time achievement for a small family. Affordable car in developing countries like India 1,beautiful car n look like perfect model future like much lovely n good pickup long milage less maintenance n expensive one time investment n longer time achievement small family affordable car developing countries like india 1,0.9674,Positive
mg,comet-ev,"Mar 24, 2025",4.0,Best Car To Buy,"Owners have praised the Comet EV for its suitability as a city car, highlighting its compact size, feature-rich interior, and ease of driving. However, some reviews note limited luggage space and the absence of certain features like cruise control. ?this car is good at budget and had a great features",owners praised comet ev suitability city car highlighting compact size featurerich interior ease driving however reviews note limited luggage space absence certain features like cruise control car good budget great features,0.9371,Positive
mg,comet-ev,"Feb 19, 2025",4.7,City King Car,Very good and compact car for driving in city absolutely a great experience to have it. it's an eye catching car too. driving it feels so comfy and good. price range is also good. 1,good compact car driving city absolutely great experience eye catching car driving feels comfy good price range also good 1,0.92,Positive
mg,comet-ev,"Feb 16, 2025",4.8,MG Comet EV,"This car is amazing, the features in this car is not yet come in any of the segment the battery life and the warranty given by MG I feel it?s better over all experience is the best 1 1",car amazing features car yet come segment battery life warranty given mg feel better experience best 1 1,0.8979,Positive
mg,comet-ev,"Feb 14, 2025",5.0,Chota Packet Bada Dhamaka,"Best car ever,good interior design,you can easily go 200+ kilometer,no need worry about petrol,as per price this is the best car and everyone can afford this price.I can say chota packet bada dhamaka. 1",best car evergood interior designyou easily go 200 kilometerno need worry petrolas per price best car everyone afford pricei say chota packet bada dhamaka 1,0.836,Positive
mg,comet-ev,"Feb 13, 2025",4.5,Morris Garage,"Yeah, its mileage (or rather, range) is pretty impressive for a compact city car. It offers around 230 km per charge, which is great for urban commuting. Plus, its small size makes it super easy to park . 2",yeah mileage rather range pretty impressive compact city car offers around 230 km per charge great urban commuting plus small size makes super easy park 2,0.9618,Positive
mg,comet-ev,"Feb 02, 2025",5.0,Mg Comet Ev,"Super car maintenance easy better ðŸ‘Œ Safety 2air bags and features,specifications the Comet EV is primarily designed for city use and may not be ideal for long highway journeys. Some users have reported that it doesn't offer the same level of comfort on extended trips, and its lightweight build can feel less stable at higher speeds.",super car maintenance easy better ðÿ‘œ safety 2air bags featuresspecifications comet ev primarily designed city use may ideal long highway journeys users reported doesnt offer level comfort extended trips lightweight build feel less stable higher speeds,0.9403,Positive
mg,comet-ev,"Jan 26, 2025",4.5,MG Comet Completed 47000km.,I have completed 47000km within 1 year 3 months d from Kerala. I got highway mileage between 240 to 294km in moderate climate using heavy regeneration and gentle pedal usage without hard braking. City range between 200 to 220. Till now no major issues happened. My varient is base model 6 1,completed 47000km within 1 year 3 months kerala got highway mileage 240 294km moderate climate using heavy regeneration gentle pedal usage without hard braking city range 200 220 till major issues happened varient base model 6 1,0.4932,Positive
mg,comet-ev,"Jan 15, 2025",4.5,"Mg Comet Review ,best Ever Mini Car","It's a very nice and budget friendly car.just love it.it must be the best car ever.l travelled in it and was very comfy ,it looks very ugly from outside but luxurious from inside. 1",nice budget friendly carjust love itit must best car everl travelled comfy looks ugly outside luxurious inside 1,0.9022,Positive
mg,comet-ev,"Jan 13, 2025",5.0,Very Good EV Car,Very good EV car in India. Recommended to buy for Small families and rough use. Very good mileage long route and city travel. Very small and comfort for four seater car in India.,good ev car india recommended buy small families rough use good mileage long route city travel small comfort four seater car india,0.8442,Positive
mg,comet-ev,"Jan 09, 2025",4.7,Budget Friendly Car,MG comet EV is a stylish car and it is also a budget friendly car.The price of this car is good with this price range.The interior of the car is looks like a luxurious one.Overall performance is good. 1,mg comet ev stylish car also budget friendly carthe price car good price rangethe interior car looks like luxurious oneoverall performance good 1,0.8885,Positive
mg,comet-ev,"Jan 08, 2025",5.0,The Best Feature In Like,The best feature in like about the car is its smoothly drive and it's look small but to be honest it's more comfortable than most of sedan and hatchback car in the market because it's really good providing the leg and more 1 2,best feature like car smoothly drive look small honest comfortable sedan hatchback car market really good providing leg 1 2,0.9476,Positive
mg,comet-ev,"Dec 31, 2024",4.8,The Car That Does Everything It Was Built To Do,This care deliver in all the aspect it was intending to deliver do I need to say anything more.Also the car is surprisingly fun to drive in traffic and you do not get fatigue. 1,care deliver aspect intending deliver need say anything morealso car surprisingly fun drive traffic get fatigue 1,0.7717,Positive
mg,comet-ev,"Dec 29, 2024",4.5,Looks Good,This car is really good nice looking good performance and value for money car this car getting amazing comfort and taking more time to charge this car run silently .,car really good nice looking good performance value money car car getting amazing comfort taking time charge car run silently,0.9507,Positive
mg,comet-ev,"Dec 15, 2024",5.0,Very Gudd Car,Gudd superbb amazing car this car is very gud for daily useage and car has many featuers mg comet is one of the compact car available iin ev sector all good car nice use 1,gudd superbb amazing car car gud daily useage car many featuers mg comet one compact car available iin ev sector good car nice use 1,0.8591,Positive
mg,comet-ev,"Dec 01, 2024",5.0,Mind Blowing Technology Specially Voice,Mind Blowing Technology Specially Voice Commands Also Great Feature. I think It's First Time In India In Technology. Great Mileage. Interior Design It's Great N Decent Like A Premium Car. Great Performance In Drive Big Space Inside Over All Worth To Purchase. To MG Engineer And All Staff Who Givein His Best We Always Thankfull For Comet Really Grea...Read More,mind blowing technology specially voice commands also great feature think first time india technology great mileage interior design great n decent like premium car great performance drive big space inside worth purchase mg engineer staff givein best always thankfull comet really grearead,0.9776,Positive
mg,comet-ev,"Nov 29, 2024",4.0,Future Of Urban Mobility,"Initially, i was skeptical about the MG Comet EV, but looking at the worsening traffic situation in gurgoan, I decided to go ahead with my plan. I can not describe how good the Comet has been. The compact size and decent driving range make my daily commute simple. The range of 180km is more than enough for city driving. It is so compact, finding pa...Read More",initially skeptical mg comet ev looking worsening traffic situation gurgoan decided go ahead plan describe good comet compact size decent driving range make daily commute simple range 180km enough city driving compact finding paread,-0.34,Negative
mg,comet-ev,"Nov 26, 2024",4.8,Amazing Mind Blowing,It's look great and different from another cars. It's seating comfortable afre it having small space. I think you have no choice to decline to have it. I think it's mind blowing.,look great different another cars seating comfortable afre small space think choice decline think mind blowing,0.8126,Positive
mg,comet-ev,"Nov 11, 2024",4.0,"Compact EV, Perfect For City Driving","The MG Comet is a perfect city car. It is compact, stylish and electric. The compact size makes it easy to manoeuver through tight streets and the battery capacity is enough for daily drives at about 180 km. The interiors are simple and surprisingly spacious. The driving experience is smooth and silent. But i feel the price it bit steep.",mg comet perfect city car compact stylish electric compact size makes easy manoeuver tight streets battery capacity enough daily drives 180 km interiors simple surprisingly spacious driving experience smooth silent feel price bit steep,0.8316,Positive
mg,comet-ev,"Nov 05, 2024",5.0,King Of Ev,"Its an amazing car just go for it best ev in the market ! Never thought tiny car with so much cabin space, quality is top notch",amazing car go best ev market never thought tiny car much cabin space quality top notch,0.8689,Positive
mg,comet-ev,"Oct 31, 2024",5.0,Human Future,"It's not car it's perfect future and generation, this is the automotive design for coming era, MG comet Ev is like dream for all who believes in energy and resources",car perfect future generation automotive design coming era mg comet ev like dream believes energy resources,0.8519,Positive
mg,comet-ev,"Oct 23, 2024",4.0,Small Yet Spacious,"MG Comet is a unique looking car, it looks tiny from the outside but the cabin is quite spacious. This is the best car for city driving, economical, small and super comfortable for 2 people. It gives driving range of about 200 km depending on the driving style but it is enough for me. But I does misses out on the DC charger.",mg comet unique looking car looks tiny outside cabin quite spacious best car city driving economical small super comfortable 2 people gives driving range 200 km depending driving style enough misses dc charger,0.8952,Positive
mg,comet-ev,"Oct 21, 2024",3.8,MG Comet EV Review,A nice car with optimum features. If drive range increases to at least 250 km it could be a no 1 car. As of now as a secondary car for city drive best option. 1,nice car optimum features drive range increases least 250 km could 1 car secondary car city drive best option 1,0.7906,Positive
mg,comet-ev,"Oct 17, 2024",5.0,Nice Car In City,Nice and pratical car in city area ... Comfortable and classic car I'm low budget and kind of a royal feel in the car,nice pratical car city area comfortable classic car im low budget kind royal feel car,0.8126,Positive
mg,comet-ev,"Oct 15, 2024",4.0,Compact EV,"We were looking for a small car majorly for city driving. The MG Comet is the perfect choice. It is small and compact but has ample of space to sit 4 people comfortably. It has a driving range of 190 to 210 km which is enough for the daily driving, we got MG legrand box for charging with overcurrent protection. The only issue is that it does not ha...Read More",looking small car majorly city driving mg comet perfect choice small compact ample space sit 4 people comfortably driving range 190 210 km enough daily driving got mg legrand box charging overcurrent protection issue haread,0.7579,Positive
mg,comet-ev,"Oct 14, 2024",4.5,The Good Reviews Of MG,Nice model car which is MG it is the most popular Brand and it's looking very small but its performance is good,nice model car mg popular brand looking small performance good,0.8176,Positive
mg,comet-ev,"Oct 14, 2024",1.3,Poor Car Of India,"Fully poor vehicle, Nano are better than the car ....very poor quality and very poor space inside the car 1 2",fully poor vehicle nano better car poor quality poor space inside car 1 2,-0.7713,Negative
mg,comet-ev,"Oct 04, 2024",4.3,Traffic Cutter - Comet,"After looking at the bad traffic and parking situation in my city, we went for the MG Comet. I paid about Rs9.5L on road including insurance, registration & some basic accessories. Initially the driving range was bad around 130 km but then I researched online & improved my driving style, with which I can now do about 170km - 180km on a single charg...Read More",looking bad traffic parking situation city went mg comet paid rs95l road including insurance registration basic accessories initially driving range bad around 130 km researched online improved driving style 170km 180km single chargread,-0.5994,Negative
mg,zs-ev,"May 15, 2025",3.0,Poor Air Condition,Air condition is pathetic. It doesnt work in 40 degree temperature. Compressor continuously shut down. Over all pathatic experience. Don?t buy this car on this price. You can buy mg Astor petrol and can save 5 lac rupees which later on you can spend on fuel and on other service. At the time of selling the car dealer didn?t told me about the bad qua...Read More,air condition pathetic doesnt work 40 degree temperature compressor continuously shut pathatic experience dont buy car price buy mg astor petrol save 5 lac rupees later spend fuel service time selling car dealer didnt told bad quaread,0.3291,Positive
mg,zs-ev,"Jan 03, 2025",5.0,Maintance And Look,This car is looking so attractive and low maintance. nice to ride this car . i am happy with that. all buyers can buy this car. it is perfect. I happy,car looking attractive low maintance nice ride car happy buyers buy car perfect happy,0.9403,Positive
mg,zs-ev,"Nov 29, 2024",4.0,Practical And Affordable EV,"MG ZS EV is our latest addition to the garage. It is a great mix of performance, value and range. The ride quality is smooth, quiet and instant torque makes driving fun. It offers a good driving range of 350 plus km on a single charge. The cabin is spacious, with plenty of modern features like a large touchscreen and connected car tech...",mg zs ev latest addition garage great mix performance value range ride quality smooth quiet instant torque makes driving fun offers good driving range 350 plus km single charge cabin spacious plenty modern features like large touchscreen connected car tech,0.9349,Positive
mg,zs-ev,"Nov 26, 2024",5.0,Excellent Experience,Excellent experience nice controlling looking good interior nd exterior smooth driving Seating capacity and space comfortable Safety features excellent sound system good big boot space look like suv best off Roding,excellent experience nice controlling looking good interior nd exterior smooth driving seating capacity space comfortable safety features excellent sound system good big boot space look like suv best roding,0.9814,Positive
mg,zs-ev,"Nov 11, 2024",4.0,Electric Compact SUV,The ZS EV has been an absolute delight to drive. This is my first electric car and I am really impressed with the range and how smooth and quite it is. The cabin feels good with the leather upholstery and big panoramic sunroof. The charging infra is a bit of a headache when planning longer trips but it is unbeatable for city driving. My vehicle exp...Read More,zs ev absolute delight drive first electric car really impressed range smooth quite cabin feels good leather upholstery big panoramic sunroof charging infra bit headache planning longer trips unbeatable city driving vehicle expread,0.8874,Positive
mg,zs-ev,"Oct 24, 2024",5.0,Best Choice To New Generation,"MG ZS EV is an best choice, who drive regularly to office and city drive. It has best Battery range upto 400+ km 1",mg zs ev best choice drive regularly office city drive best battery range upto 400 km 1,0.8555,Positive
mg,zs-ev,"Oct 23, 2024",1.2,Poor Performance With 200km Range,"Driving range is very poor. In Tier 2 city, wherein traffic is not as big a problem, range is coming 200KM. Got this car tested by MG as well. Overall quality of car is below standard, like sunroof is plain cloth, and started giving problem in sunny days. 2",driving range poor tier 2 city wherein traffic big problem range coming 200km got car tested mg well overall quality car standard like sunroof plain cloth started giving problem sunny days 2,0.0772,Positive
mg,zs-ev,"Oct 23, 2024",4.0,Value For Money EV,"The MG ZS EV is a true value for money car. With the 50kW battery, I am getting a driving range of about 320 to 340 km per full charge. I usually drive on eco mode with a speed of 90 kmph. It is perfect for city drive and very comfortable and spacious. 1",mg zs ev true value money car 50kw battery getting driving range 320 340 km per full charge usually drive eco mode speed 90 kmph perfect city drive comfortable spacious 1,0.9042,Positive
mg,zs-ev,"Oct 16, 2024",4.8,Very Good Vehicle For Long Drive Up To 400 Km Rage,Pick up of car is out standing and battry rage climes very very good in eco mode and performance in eco mode is also very good 2,pick car standing battry rage climes good eco mode performance eco mode also good 2,0.296,Positive
mg,zs-ev,"Oct 15, 2024",4.0,Best EV Under 30 Lakhs,"I feel MG ZS EV is the best car under 30 lakhs. The silent drives are quite addictive. The acceleration is simply amazing, re-gen helps in one pedal driving making bumper to bumper traffic driving easy. ZS EV is very practical as well, ample of legroom and boot space. The ride quality is amazing, relaxed and comfortable. But make sure to keep tire ...Read More 1",feel mg zs ev best car 30 lakhs silent drives quite addictive acceleration simply amazing regen helps one pedal driving making bumper bumper traffic driving easy zs ev practical well ample legroom boot space ride quality amazing relaxed comfortable make sure keep tire read 1,0.9803,Positive
mg,zs-ev,"Oct 04, 2024",4.0,Perfect EV In The Segment,"We were looking to upgrade to EV and after a lot of research and discussion, i picked up the MG ZS EV, the car looks elegant, sleek and sporty. The driving range of 350 km on a single charge is enough for my daily commute and occassional outstation travel, it takes about 8 hours to charge fully at the home charger and about 1.5 hours at fast chargi...Read More 2",looking upgrade ev lot research discussion picked mg zs ev car looks elegant sleek sporty driving range 350 km single charge enough daily commute occassional outstation travel takes 8 hours charge fully home charger 15 hours fast chargiread 2,0.4767,Positive
mg,zs-ev,"Sep 24, 2024",3.0,Worst Part Quality And Poor Service,Car looking good. But service and parts quality very poor. If car goes into mg garage they gives very high cost estimate. Taking very long time to repair the car. Parts is very costly. and EV battery performance also not good.,car looking good service parts quality poor car goes mg garage gives high cost estimate taking long time repair car parts costly ev battery performance also good,0.3182,Positive
mg,zs-ev,"Sep 17, 2024",4.7,EV To Love,"Great car to go miles and miles, amazing driving experience. I am having this car and get generally 370 kms of range, even on highways. Such a good performance. I really loved the comfort of the car as well.",great car go miles miles amazing driving experience car get generally 370 kms range even highways good performance really loved comfort car well,0.9632,Positive
mg,zs-ev,"Jun 26, 2024",4.0,Go Green With MG ZS EV,"For me, picking the MG ZS EV has been a great choice. My everyday Delhi commutation would be ideal for this electric SUV. Every drive is a delight with the elegant form and strong electric motor. The car's remarkable range guarantees that I won't have to worry about constantly charging, and its fast charging capacity is really beneficial. Knowing t...Read More",picking mg zs ev great choice everyday delhi commutation would ideal electric suv every drive delight elegant form strong electric motor cars remarkable range guarantees wont worry constantly charging fast charging capacity really beneficial knowing tread,0.9798,Positive
mg,zs-ev,"Jun 24, 2024",4.0,Low Range But Modern Look,"The sunroof is among the largest in the class and the storage is excellent with decent cabin but for three back seat space is not enough. The MG ZS EV has a very modern exterior, and its interior is tastefully designed and well-made and the real world driving range is very low over claimed range around 300 km in sport mode which is less. The perfor...Read More",sunroof among largest class storage excellent decent cabin three back seat space enough mg zs ev modern exterior interior tastefully designed wellmade real world driving range low claimed range around 300 km sport mode less perforread,0.3818,Positive
mg,zs-ev,"Jun 20, 2024",4.0,Impressive Electric Car,"Have got this after waiting for 7 months and I can say this car is totally worth the price.The features, the design is outstanding and actually the grills makes the car impressive. Range I am getting around 350-370 kms with climate control so satisfied as I have shifted from the Diesel eating Innova to this. If we have a robust charging infrastruct...Read More",got waiting 7 months say car totally worth pricethe features design outstanding actually grills makes car impressive range getting around 350370 kms climate control satisfied shifted diesel eating innova robust charging infrastructread,0.9286,Positive
mg,zs-ev,"Jun 17, 2024",4.0,"MG ZS EV Is Fantastic, Only Problem Is Lack For Charging Stations","The MG ZS EV we bought from Hyderabad soon became our favorite car for family vacations, which included an amazing excursion to the Golconda Fort. It provides a luxurious cabin experience and accommodates five people comfortably.Even my grand maa experience smooth journey.That is worth to invest in this model. For modest long,distance and city trip...Read More",mg zs ev bought hyderabad soon became favorite car family vacations included amazing excursion golconda fort provides luxurious cabin experience accommodates five people comfortablyeven grand maa experience smooth journeythat worth invest model modest longdistance city tripread,0.8934,Positive
mg,zs-ev,"Jun 04, 2024",3.8,Decent Interior But Performance Is Dull,"The interiors of MG ZS EV are outstanding with great quality and the seats are very decent but the underthigh support and headroom is not good in rear seat. I bought in 2022 and in the eco mode it gives me around 350 km driving range and 335 in the normal mode and in sport mode i got around 300 km but the performance is not that great, as per my ex...Read More 1",interiors mg zs ev outstanding great quality seats decent underthigh support headroom good rear seat bought 2022 eco mode gives around 350 km driving range 335 normal mode sport mode got around 300 km performance great per exread 1,0.9571,Positive
mg,zs-ev,"May 28, 2024",4.0,MG ZS EV Is Electric SUV With Impressive Range,"I recently bought this model and I am totally agree with all the features. it is a stylish and modern compact SUV. It is not too big, not too small. The electric motor gives it a good acceleration. MG gives mileage around 400 to 415 km on a full charge, which is decent . The cabin is comfortable enough for everyday use. The seats are supportive. it...Read More 2 1",recently bought model totally agree features stylish modern compact suv big small electric motor gives good acceleration mg gives mileage around 400 415 km full charge decent cabin comfortable enough everyday use seats supportive itread 2 1,0.8805,Positive
mg,zs-ev,"May 23, 2024",4.0,MG ZS EV Is An Outstanding Electric SUV,"My friend has a MG ZS EV. This eÂ­lectric SUV is a game changer. It has a roomy cabin for passengers. The rideÂ­ is smooth and calm. It is good for the environment, too. It has a price tag of 25.40 lakhs on road, but it is definitely worth every penny you pay. It has a good range of 440 km on a single charge. The MG ZS EV is a solid pick for people w...Read More",friend mg zs ev eâ­lectric suv game changer roomy cabin passengers rideâ­ smooth calm good environment price tag 2540 lakhs road definitely worth every penny pay good range 440 km single charge mg zs ev solid pick people wread,0.9337,Positive
mg,zs-ev,"May 20, 2024",4.0,"MG ZS EV Is An Incredible Electric SUV, Fulfilling All Your Needs","I was looking for an electric SUV for my daily commute and ocassional family trips which offers both comfort and efficiency. The MG ZS EV came out to be the best pick with its spacious interior, modern features, and striking design. Its practicality is matched by its impressive mileage of around 450 kilometers on a single charge, ensuring I never h...Read More",looking electric suv daily commute ocassional family trips offers comfort efficiency mg zs ev came best pick spacious interior modern features striking design practicality matched impressive mileage around 450 kilometers single charge ensuring never hread,0.9274,Positive
mg,zs-ev,"May 10, 2024",4.0,Unmatched Performance Of MG ZS EV,"MG's service and the EV community support have been fantastic. The SUV offers great space, comfort, and a solid driving range of 450 km that suits both city and highway travel. The acceleration is smooth, providing a thrilling drive every time. The tech features, especially the infotainment system, are user friendly and enhances the driving experie...Read More",mgs service ev community support fantastic suv offers great space comfort solid driving range 450 km suits city highway travel acceleration smooth providing thrilling drive every time tech features especially infotainment system user friendly enhances driving experieread,0.9628,Positive
mg,zs-ev,"May 07, 2024",4.8,I've Been Driving The MG,"I've been driving the MG ZS EV for several months now, and it's truly exceeded my expectations. Not only is it stylish and sleek, but its electric powertrain delivers a smooth and quiet ride. The range is fantastic, easily covering my daily commute and then some, with enough left over for weekend adventures. Charging is a breeze, whether at home or...Read More",ive driving mg zs ev several months truly exceeded expectations stylish sleek electric powertrain delivers smooth quiet ride range fantastic easily covering daily commute enough left weekend adventures charging breeze whether home orread,0.8834,Positive
mg,zs-ev,"May 03, 2024",4.3,MG ZS EV Has Made My Daily Commute Economical And Eco Friendly,"After a lot of research, I finally decided to make the switch to electric and bought the MG ZS EV. My journey with this car has been quite impressive. The ZS EV is loaded with features to make driving fun for you. The decent range of 400 km helps me travel of outstation without worrying much. While the interiors are spacious and comfortable the pla...Read More",lot research finally decided make switch electric bought mg zs ev journey car quite impressive zs ev loaded features make driving fun decent range 400 km helps travel outstation without worrying much interiors spacious comfortable plaread,0.9304,Positive
mg,zs-ev,"Feb 01, 2024",4.0,Well-Rounded Electric SUV,"MG ZS EV is a versatile electric SUV that provides not only comfortable and fun driving, but also plenty of space in the cabin with many useful features ? it?s an environmentally friendly substitute for regular cars. it has a strong motor that can go from standstill to 100km/h in just 8.5 seconds, also includes an impressive battery with the abilit...Read More",mg zs ev versatile electric suv provides comfortable fun driving also plenty space cabin many useful features environmentally friendly substitute regular cars strong motor go standstill 100kmh 85 seconds also includes impressive battery abilitread,0.9601,Positive
mg,zs-ev,"Jan 31, 2024",4.0,MG ZS EV Electrifying Urban Sophistication,"The MG ZS EV embodies stimulating civic complication, seamlessly blendingeco friendly driving with coincidental phraseology. With its satiny project, commodious innards, and advanced electric powertrain, the ZS EV stands out as a hallmark of MG's devotion to delivering an electric SUV that meets the demands of ultramodern civic cultures. This elect...Read More",mg zs ev embodies stimulating civic complication seamlessly blendingeco friendly driving coincidental phraseology satiny project commodious innards advanced electric powertrain zs ev stands hallmark mgs devotion delivering electric suv meets demands ultramodern civic cultures electread,0.8779,Positive
mg,zs-ev,"Jan 25, 2024",4.2,Electrifying The SUV Experience,"The MG ZS EV is a top notch electric SUV. It combines big space with good terrain stuff while being energy friendly. Powered by an electric motor, it gives a noisy but strong driving experience. This helps in making our cosmopolises more environmentally friendly and moving fluently. The modern style with big chassis and satiny lines makes the ZS EV...Read More",mg zs ev top notch electric suv combines big space good terrain stuff energy friendly powered electric motor gives noisy strong driving experience helps making cosmopolises environmentally friendly moving fluently modern style big chassis satiny lines makes zs evread,0.9468,Positive
mg,zs-ev,"Jan 24, 2024",4.0,The EV Of New Era,"I am grateful for my decision to purchase the MG ZS EV. The car offers a unique combination of performance and cost-effectiveness in an electric SUV. I'm always amazed at this car is strength, even over the long haul. There is also enough room for passengers and my children. Sports equipment is a real winner. My family and I always feel safe when t...Read More",grateful decision purchase mg zs ev car offers unique combination performance costeffectiveness electric suv im always amazed car strength even long haul also enough room passengers children sports equipment real winner family always feel safe tread,0.9442,Positive
